word,creole_word,creole_name,latlon,acrolect
teach,léi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to show,léi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to estimate,léíki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
educated,léíléi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
learned,léíléi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
trip,lë́isi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
than,léki,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
listless,lë́kíti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
weak,lë́kíti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mixing stick,leletí,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to lick,lëmbë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to sprinkle for religious purposes,lëmbë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to borrow,léni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to lend to someone,léni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
edge,lénti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to be protected against black magic,lépi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to be ripe,lépi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
seat on boat,lési  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to be lazy,lési  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to read,lési  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
respect,lesipéki,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
precisely,léti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
right (hand),léti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
right-hand,létímáun,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lion,lë́un,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
month,líba  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
moustache,líbábúká bía,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
upriver,líbasë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
moon,líbáwójo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
life,líbi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to live,líbi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
living,líbílíbi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lifetime,líbiten,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
file,líma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
snake,líma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to file,líma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to sharpen,líma  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to clean,limbá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to peel,limbá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to shave,limbá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
clean,limbo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
clear,limbo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
earring,línga  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
smooth,línzo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
river,lío,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
clan,lö́,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to like or love,lóbi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to rub,lóbi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lover,lóbima,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
round,logologo  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
plump,logoo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
roll up,lólu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"roll, a",lólu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to go around something,lómbóto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to surround,lómbóto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
distant,lóngi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"far away,",lóngi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
caterpillar,lonká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to purr,lonká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to snore,lonká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to go around,lóntu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
perfume,lösíön,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lice,lósu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to desire,lö́sútu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to rest,lö́sútu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
plumbline,lö́tö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
care for,lúku  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
look,lúku  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
look at,lúku  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
wait,lúku  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
medicine man,lúkuma,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
fall apart,lulú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lie in wait for,lulú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
stalk,lulú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
tempt,lulú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
unravel,lulú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to solve (problem),lúsu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
root,lútu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
but,ma,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to sharpen (knife),maá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mark,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
measure,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to aim at,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to make a design on,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to mark,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to measure,maaká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
screen,maaní  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sieve,maaní  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sugar cane syrup,maási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
syrup,maási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mulatto,maáta,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
cotton,maáun,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
thread,maáun,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
daughter-in-law,mái,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mother-in-law,mái,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
second growth weeds and bushes,majaja  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
palm tree,maká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
thorns,maká  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
yam,maká njámísi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
together,makándi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to lack,makéi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
helpless,makisá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to squash or step on,makisá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
unhealthy,makisá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
might,mákíti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lazy,malë́ngë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
lazy person,malë́ngëma,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sluggard,malë́ngëma,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
most essential part:,mamá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mother,mamá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
molar,mamágógótánda,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
morning,mámate,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
papaya,mamáun,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
blemish on skin,mamuná,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
scab,mamuná,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
basket,mánda,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to command,mandá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to send,mandá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
stain,mandjá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to stain,mandjá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ripe,mandúu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
vine,mandúu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
courtesy,maníni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
good manners,maníni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
term of address between men,mánu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
master,mása  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to boss,mása  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
measles,mási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pox,mási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
overgrowth,masiá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
rice that grows after harvest,masiá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
machine,masíni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
motor,masíni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sewing machine,masíni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mattress,mataási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
reed press,matapí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to take offense.,máti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
axe,matjáu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
jungle,mátu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
arm,máun  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
branch,máun  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
hand,máun  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
nun,mazó,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
priest,mazó,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to make,mbéi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
animal,mbéti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
flesh,mbéti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
your sister-in-law’s husband or your brother-in-law’s wife,mbéti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mill,mbíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to grind,mbíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
hornet(s),mbutíkáa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
wasp(s),mbutíkáa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
milk,më́íki,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to remember,më́mbë  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
suppose,më́ni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
think,më́ni  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
teacher,më́sítë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
meter,më́ti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
I,mi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
me,mi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
child,míi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
son or daughter,míi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
baby,miíi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
urine,miindjá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
million,milión,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to be reconciled,mindí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to bind together,mindí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to compose (a story or song),mindí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
middle,míndi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
waist,míndi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
minute,miníti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
myself,míséei,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to miss,mísi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to offend,mísi  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to bring together,míti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to meet,míti  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
destitute,möfína,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pretty girl (slang),mömbë́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
money,mö́ni,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
false eye,mönímö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
marble,mönímö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
anymore,mö́ön  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
more,mö́ön  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
more than,mö́ön  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ever,mö́önsö,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
never,mö́önsö,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
mouse,mösimö́si,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
prostitute,mötjö́,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
watch,mö́tu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
woman,mujë́ë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
everybody,múndu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
universe,múndu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
moisten,munján,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"wet, to",munján,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
should,musu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
child’s cap,músu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
must,músu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
backpack,mutete,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
rainbow,mutjáma,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
micah,mutjáma kaká,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
aluminum leg and arm bands,muungá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"sweet food made with rice, peanuts and sugar",muungá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to bruise an old sore,muungá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
negative marker,ná  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
not,ná  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
when?,na ún ten,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to sew,nái  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to hit (on purpose or accidentally),náki  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to join,namá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to side with,namá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to touch,namá  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
strap,nambá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
name for the greatest God,naná  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
dirty,nási,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to grow,nasí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to reincarnate,nasí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
kind of people,nasíön,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
nation,nasíön,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
or,násö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
leaves or vine for poisoning fish,ndekú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
night,ndéti,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
a lot,ndófu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
name,në́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
reputation,në́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
fame,në́bái,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
nine,në́ígi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sweet,në́mínëmi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
Negro,në́ngë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
person,në́ngë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
bird nest,në́si  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
spawning place for fish,në́si  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
stutter,ngáku,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
ditch,ngö́tö,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to bite,nján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to corrode,nján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to eat,nján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
use,nján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
use up,nján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
cooked rice,njanján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
food,njanján  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
sparkling,njëngënjëngë,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
young,njö́nku,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pimples,njö́nkúsu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
new,njúnjun  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
recently,njúnjun  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
news,njúnsu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
identifying mark,nö́bu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
number,nö́bu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to mark with identifying mark,nö́bu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
proverb,nöngö́  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
no!,nö́nö,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
introducer for explanatory clause,nö́ö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
only,nö́ö  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
present time,nö́unö́u  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
right now,nö́unö́u  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
emergency,nö́útu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
need,nö́útu  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
nose,núsu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
"aki o}""}expression used at end of sentence to soften speech: ko aki o}",o  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
future tense marker,o  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
obeah,óbia,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
egg,óbo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
a ride with someone who was already going,okási  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
opportunity,okási  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
gasoline,óli,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
clock,olóísi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
man,ómi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
oven,ö́nfuö́,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
buzzard,opéte,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
poison,opión,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
officer,oposíi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
house,ósu,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
automobile,otó,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
conversation,óto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
other,óto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
something said,óto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
story,óto  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pair,páa,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
dish,paabí,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
pardon,paadón,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to disperse,paajá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to spread,paajá,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
promise,paamúsi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to promise,paamúsi,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
board,paánga,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
plank,paánga,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
descendants,paansú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
seed for planting,paansú  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
umbrella,paasóo,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
flat,paáta,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
(e.g. political) party,paatë́i,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
cohorts,paatë́i,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to deal out,paatí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to divide,paatí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
to separate,paatí  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
paddle,páda  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
propeller,páda  ,Saramaccan,"[[-56.06830527989747, 4.318763294595016]]",English-Portugese
