word,creole_word,creole_name,latlon,acrolect
"to show,to teach","moutwé,moutjwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to shoot with a firearm,fiziwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to shoe (horses),féwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to shine, to give light, to illuminate",kléwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to shave,wazé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to sharpen (wood),pwenti,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to shame,"jawé,fè afon,fè hont,tjipi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to shake,"soukwé,soukwé lanmen,soukwé zépòl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to sew,opp","koud,dékoud",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to set upright again, to restore to upright position,opp","déchaviwé,dématé,chaviwé,maté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to set (a trap),tann,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to serve,to use","sèvi,mal sèvi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to send,to throw","voyé,vowé,vwéyé,voyé alé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to send out smoke,to fumigate",pafimé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to seize,astonished, astounded, amazed, surprised","sézi,bédji,étonnen,sipwi,soté,bédji,étonnen,sipwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to seine, to fish with a seine",sennen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to see,wè,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to season,seasoned,hardy, resilient",sizonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to seal (envelope, etc.),opp","kachté,dékachté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to screw,visé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to scratch, to scrape,to itch",gwaté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to scoff, to ridicule","fiyonnen,pwan sèvi papicho",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to scatter,"simèwjé,simen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to scare, to frighten",fawouché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to scale (a fish),scaly",kayé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to scald,chodé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to say,to tell",di,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to saw,"siyé,siyé dlo,koupé dlo",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to save,opp","sové,danné",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to sauté, to stew,stewed",wousi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to satisfy without filling when eating,wipinyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to salt,salty",salé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to sail,navidjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to saddle,opp","sélé,désélé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rust,rusty",wiyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to run,to flow","kouwi,kouwi dèyè,bay lapouswiv,chaché,fè fann kann,fè kwazé bwa,fè kwazé wazyé,fè pwan an bwa,fè pwan lavòl,kouwi vyé lavi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to run (in reference to dye), to fade,opp","détenn,tenn",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rub, to massage","fwoté,foté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rub with oil, ointment, liniment",fiksyonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to rough up,"bwitalizé,bwizé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to root (in reference to pigs),labouwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to roll,to roll, to roar, to crack, to sound (in reference to thunder)",woulé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to roast,roasted","woti,oti",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rip, to tear",déchiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to ring, to sound",sonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to revolt, to rebel",wivòlté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to reveal,wévélé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to resurrect, rise (from death)",wésisité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rest, to relax,to alight, to land,to take the first move in dominos",pozé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to respect,wèspèkté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to resound, to burst, to reverberate, to echo",éklaté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to resell,wivann,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to reproach,wipwoché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to represent,"wépwézanté,mal wépwézanté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to replace,"anplasé,wiplasé,pwan plas,pwan plas",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to repent,wépanti,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to repeat,wépété,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to repair, to fix","wanjé,ganmé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to rent, to let",lwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to render a witch powerless,"dégajé,pitjé,pitjé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to remove, to take off,opp","tiwé,tiyé,mété,mété,tiwé kò,koupé ba,tiwé kò'w la,tiwé mété",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to remove nails,opp","déklouwé,klouwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to remove a hem, a stitch (in sewing)",défiltwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to remove,witiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to remember, to recall,opp","chonjé,waplé,obliyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to remain, to stay,to live, to reside,to be left, to remain,to have left, to have remaining","wèsté,wété,wézidan,wézidan,wèsté byen,wèsté tjantjil,wèsté san manjé,fas,fè ajen,wèsté tjantjil,wèsté byen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to relieve, to ease, to comfort, to alleviate",soulajé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to rejoice,"wéjwi,widjèwté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to reject,widjèkté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to regret,"wigwété,igwété",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to register,wéjistwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to regard, to consider to be, to treat as",wégadé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to refuse,wifizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to reflect,wéfléchi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to refill,wiplen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to receive,"wisivwè,wisouvwè,antwé,jwenn",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to reason,wézonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to reap, to harvest,opp","wékòlté,planté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to realize,wéyalizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to read,li,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to rape,"anvyolé,asapwé,jwi,jwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to raise,opp","hosé,bésé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to raffle,waflé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to question,"kwèsyonnen,tjèsyonnen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to quarrel, to squabble","babyé,halé kasé,tiwé mété",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to put in the oven,anfouné,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to put a lid on,bouchonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to put a handle on,to unite, to join together",manché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to push,to sprout",pousé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to purify,piwifyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to punish,pini,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to pull,to pick up,to massage, to rub (in reference to finger)","hédi,wédi,anmasé,halé,hapé,halé,anmasé,hapé,hédi dèyè,hédi kò,halé kò,witjilé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to pull away, to withdraw","witjilé,halé kò,hédi kò",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pull,"halé,hédi,hédi,halé kalpat,maché kalpat,halé kasé,babyé,divizyon,tiwé mété,tiwé mété,halé kò,hédi kò,witjilé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to puff up,to puff up one's face in anger,to swell (in reference to waves)",gonflé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to publish,pibliyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to prune, to cut off branches",débwanché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to provoke,"pwovoké,povoké",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to provide,potjiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to protect,"pwotéjé,potéjé,pwotèkté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to prosper,"pwòspéwé,pòspéwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to promise,promise","pwonmèt,ponmèt",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to profess,pwofèsé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to produce,"pwodwi,podwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to proclaim,"pwoklanmé,poklanmé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to prime,sali,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to prick, to stab,to sting,to render (a witch) powerless by stabbing or stoning,to goad, to egg on,to begin to,injection","pitjé,dégajé,kwévé,mété,pwan,dégajé,koumansé,mété,pwan",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to prevent,anpéché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to preserve,"konfi,konsèvé,konsèvé,pwézèvé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to present,pwézanté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to prepare, to make preparation, to get ready","fè ganm,fè pwovizyon,pwépawé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to prepare,"pwépawé,fè ganm,fè pwovizyon",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to prefer,it would have been better, preferable","simyé,vonmyé,vòtòmyé,vonmyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to preach,"pwéché,pwédiké",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pray,"pwédyé,pwiyédyé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to practice obeah or witchcraft,"gajé,jan gajé,jan gajé,divinè,gadè,gajé,maji nwè,tjenbwatè,vyé lam",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to pour concrete, to lay concrete, to pave",masonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pour,vidé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to postpone, to adjourn (court)","anvoyé,anvowé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to post, to mail",pòsté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to possess, to have",posédé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to poke, to jab","djouké,tjoké",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to poison,pwézonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pluck,plimen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to please,opp","plè,satisfè,déplè,désatisfè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to play,to gamble,to enjoy,game","jwé,jwé an fidji",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to play marbles,"tèk,zing",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to plant, to grow (plants),opp","planté,wékòlté,planté bannann,lablanni a tè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to pitch, to tar",goudonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pinch,"penchen,penchennen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pierce,"pèsé,kwévé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to pick up, to gather","anmasé,hédi,hédi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pick,tjouwi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to persecute,"pèsikité,pèwsikité",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to permit, to allow","pèwmité,pèmité,ba,ba,ban,kité,kité",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to perish,opp","péwi,viv,viv",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to perceive,apèsivwè,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to peel (bananas, plantain)","kalé,gwennen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to peel (bananas, plaintain), to shell (peas)","gwennen,kalé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to peck,bèkté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pay,péyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to pave with asphalt,pitj,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to patch,patched",pyèsté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to participate,"patisipé,pwan pa",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to paint,to use a lot of makeup",pentiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to owe,dwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to overturn, to capsize,opp","chaviwé,chaviyé,maté,déchaviwé,dématé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to overstay, to delay",mizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to overflow,"débòdé,débondé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to overdo, to pour on, to bathe in",béwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to organize,ògannizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to offer,ofè,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to offend,offended",ofwansé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to observe,"òbzòvé,èkzòvé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to obey,opp","obéyi,dézobéyi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to nurse, to suck, to suckle,breast",tété,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to neglect,néglijé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to need,need","bizwen,bouzen,bouzwen,bwizen,labizwen,ni bizwen,labizwen,fè bizwen,alé an pwévit,ni bizwen,bizwen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to nauseate, to upset,nauseated, queasy, upset","boulvèsé,malotjè,sivotjé,sivotjé,malotjè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to nail,opp","klouwé,déklouwé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to murmur,mimiwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to mumble,manmoté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to multiply, to reproduce","miltipyé,pléplé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to move over, to make room","tjilé,fè lè,vansé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to mock,"motjé,pwan sèvi papicho",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to moan, to groan",plenn,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to mingle, to get entangled, to get involved (with)","fofilé,antanmé,antanmé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to mention,mansyonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to meet,kontwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to meditate,mèdité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to meddle with, to get entangled with or in","antanmé,fofilé,fofilé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to measure,miziwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to match, to go together, to mesh","tèl,tèl tèl,tèl kon,tèl tèl,tèl",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to marry,mayé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to mark, to write,to heed, to take note of, to pay attention to",matjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to mar,déglizé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to manage,mennajé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to make, to render",wann,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to make an edge jagged, to form notches, teeth, or ragged edges,jagged; having notches, teeth, or ragged edges",danklé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to make a squeaking, grinding, or cracking noise","kwatjé,kwatjé dan",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to make a mess of oneself while eating,babouyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to make a deposit, to put down a deposit",dépozé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lower on a rope,opp","filé,lévé,filé zédjwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lose sight of,opp","koulé,dékouvè,dékouvè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lose a hem,opp","déwoulé,woulé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to look, to look at","gadé,ga,gadé an mitan zyé,gadé apwé,otjipé,otjipé,pwan ka,gadé kon,sanm,gadé pou,chaché,gadé pou kò,pa gadé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to look in the mirror,miwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to look for,"chaché,aché,chaché pou,gadé pou,chaché pou,chaché",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lodge someone, to put someone up",lòjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to load (normally with animals),opp","baté,chajé,débaté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to listen (to),kouté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to line up people or things,aliyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to limp,bwété,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to limit,limited",limité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to like, to love,opp","enmen,kontan,kontan,hayi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to light, to ignite",limen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to lie,"manti,tiwé mansonj",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to lick,niché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to liberate,libéwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to leave, to depart,opp,to allow, to let, to permit","kité,wivé,pati,ba,pèwmité",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to learn,apwann,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lean, to rest (on), to depend on, to rely on",apiyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lead, to control, to rule, to reign,to drive","kondwi,diwèkté,djidé,drayv,gouvèné,drayv",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to lay (eggs),ponn,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to laugh,to laugh at",wi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to last,diwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to lack, to need,to miss,almost, nearly",mantjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to know,to find out","konnèt,fè konnèt",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to know,"sav,fè sav,enfòmé,souflé,souflé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to knit, to weave",twésé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to kneel,ajounou,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to knead,pentwi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to kiss,kiss",bo,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to keep,to hold, to keep",tjenn,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to keep quiet, to shut (ones' mouth)","pé,Pé la!",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to justify, to clear",jistifyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to jump,to cut the top of something off,to be surprised, to be startled,surprised, startled, amazed","soté,bédji,étonnen,sézi,sipwi,fè soté,soté anlè,fonsé anlè",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to jump over,to give a shooting pain (associated with a sore or a swollen gland)","lansé,janbé,janbé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to jump back over (in order to remove a jinx),déjanbé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to judge,jijé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to joke, to share jokes, to chat",bladjé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to join, to bring together",ajouté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to jabber, to talk nonsense,nearing death, obeah person tells all of his wicked acts",dépalé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to invite,envité,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to insult,ensilté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to injure, to wound",blésé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to inherit,"éwityé,iwityé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to inform,"enfòmé,fè sav,souflé,souflé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to increase,opp","ogoumanté,gwandi,étwési,mègwési",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to imprison,anpwizonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to husk,to skin, to scrape, to abrade,to spank, to beat","pliché,bat,bay kou,bay volé,gwiji,koupé fès,lapidé,pété kò,gwiji",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hurl, to throw something in anger",fléché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hunt or fish by torch light,flanboté,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hunt,chasé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to humble, to submit","abésé,simèt",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hook, to latch,opp","tjatjé,détjatjé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hook (a fish, etc.), to join, to hitch,to skin (a type of fish without scales)",kòché,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to honour,opp","onnowé,dézonnowé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hold,to catch","tjenbé,tjébé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hold, to have, to give (a party), to celebrate",fété,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hit, to strike,to beat, to spank,to beat, to win, to defeat, to surpass,opp","bat,bay kou,bay volé,fouté,fwapé,koupé fès,lapidé,fouté,fwapé,bay kou,bay volé,lapidé,pété kò,pliché,pèd,ganyen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hit, to strike, to knock,to knock on, to rap on","konyen,konwen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hit, to strike","fouté,bat,bay on so,fésé,fwapé,bat,fwapé,fouté a tè,fésé,jété",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hiss,sit,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hinder, to block, to be in the way, to keep someone away from something,opp","jennen,débawé,débouché,déjennen",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hide,"séwé,mété ankachèt",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to help,"édé,endé,asisté",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to heat up,"chofé,chofé difé",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hear,"tann,alò",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to heap up soil around a plant,bouwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to heal, to cure",djéwi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to have,to be (a certain age)","ni,ni pou,oblijé,oblijé,sé fo,sé pou",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to have undue pride, to be full of oneself",kwè,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to have sex, to be sexually active","fwékanté,fè vis,kouché,kouché,pwan,pwan",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to have communion,konminyé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hate,opp","hayi,enmen,kontan,kontan",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to hatch,éklò,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to harpoon,vawé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to harden, to cake",kandi,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to happen, to take place,to be born","fèt,pwan kou,pwan plas",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hang, to dangle, to suspend",sispann,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to hand over, to turn over (to)",livwé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to guide,"djidé,diwèkté,kondwi",Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
"to grumble, to gripe, to complain",bougonnen,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
to growl,gwondé,Antillean Creole,"[-60.97625737090054, 13.854575743392488]",French
